article_id,category,date,title,char_count,jreadability,url,body
kaden-channel-6709555,kaden-channel,2012-06-30T12:00:00+0900,iPhoneの値段が高すぎる！　急成長するブラジルに家電メーカーが国内工場や子会社を作るわけ【話題】,408,3.692031474,http://news.livedoor.com/article/detail/6709555/,先日、国連最大級の国際会議「地球サミット RIO+20」が開催されたことが日本でも報道されているが、世界の中で見てもブラジルの成長が注目されている。 現地で話を聞いてみると、省エネ家電などへの関心も高く、パナソニックは富裕層向けに商品を展開もしているということだ。 まだiPhoneやiPadは人気が高いものの、値段が世界と比べて高すぎると買えない人が多いそうだ。なぜ高いのだろう？ ■ブラジル政府の考え方 ブラジル政府は国内の産業を守るために、関税を高く設定しているということだ。そこで、企業はブラジル国内でビジネスをするというわけだ。キャノンはコンパクトデジタルカメラの 生産子会社を設立している。またパナソニックもこの秋に進出予定だという。 これから、ますます盛り上がるであろうブラジル。目が離せない。 ■関連記事 エコ家電は地球の裏でも興味津々！ ブラジルで開催の地球サミットにて出展中のパナソニックを直撃！
sports-watch-6811874,sports-watch,2012-08-01T11:30:00+0900,“岩崎恭子の再来”、天才美少女スイマーが本日登場！,466,3.693326165,http://news.livedoor.com/article/detail/6811874/,連日各競技で熱戦が繰り広げられているロンドン五輪。8月1日には競泳女子の平泳ぎ予選が行われ、天才美少女スイマー・渡部香生子がついに世界の舞台でお目見えする。 荒川区出身の弱冠15歳。武蔵野高校に通うピカピカの女子高生は、中学生時代から各レースで驚異的な結果を残し、若くから天才スイマーとして注目されてきた逸材だ。 2011年5月に出場したジャパン・オープンでは、50m、100m、200m平泳ぎの3種目全てで優勝。100m平泳ぎは日本歴代2位（1分07秒10）、200m平泳ぎは日本歴代7位（2分23秒90は）の記録で日本中学新記録を樹立した。その若さと天才的な泳ぎから、1992年のバルセロナ五輪において当時14歳で優勝した岩崎恭子の再来と呼ばれる。 一方で、アイドルグループにいてもおかしくないほどの可愛らしいルックスも出色だ。ネット上では応援スレッドや画像まとめサイトが乱立。彗星のように現れたスター候補生に色めき立っている。可愛くて、天才的な美少女スイマー。ロンドン五輪という大舞台でどんな泳ぎを見せてくれるのか、要注目だ。
sports-watch-6294765,sports-watch,2012-02-20T11:00:00+0900,「なぜ足で止めようと」自分の車に轢かれ今季絶望の選手,524,3.693665767,http://news.livedoor.com/article/detail/6294765/,スペイン時間の19日、バレンシアに所属するアルゼンチン人MFエベル・バネガがとんだアクシデントに見舞われた。練習を終え、ガソリンスタンドに立ち寄ったバネガは、車から降りる際にサイドブレーキをかけ忘れた。よほどあわてたのか、バネガは進行する車を大事な商売道具である足で止めようとしたのだ。 当然、車の圧力が止まるわけもなく、バネガは腓骨と脛骨を骨折する重傷。20日にも手術が行なわれる予定で、全治までは6カ月かかるとみられる。うっかりしたミスが、今季絶望の悲劇を招いてしまった。 バレンシアの選手には、過去にもこうした「うっかり」ミスで重傷を負ったケースがあった。2002年5月、日韓W杯直前にスペイン代表GKホセサンティアゴ・カニサレスが、オーデコロンの瓶を誤って足に落とし、右足の腱(けん)を断裂。正GKとして臨むはずのW杯を、泣く泣く欠場するハメになった。 バネガのケースはカニサレスよりも深刻であり、一歩間違えれば生命の危機もあった。「骨折で済んだ」こともあり、ネット上のファンからは「なぜ足で止めようと」「どこの三流コントだよ」「なんという逸材」「骨折界のファンタジスタやで」「トラップも満足に出来ねえのか」といった軽い反応が多く見られた。
sports-watch-5211257,sports-watch,2010-12-15T10:00:00+0900,【Sports Watch】宮里藍、太極拳スイングを語る,583,3.698526794,http://news.livedoor.com/article/detail/5211257/,2010年、日本人最多の5勝を挙げ、9週に渡って世界ランク1位にも輝く大活躍を遂げたプロゴルファー・宮里藍が、12日放送、フジテレビ「Mr.サンデー」に出演した。 今年の躍進に勢いをつけた、44年振りの開幕2週連続優勝について、「いいオフシーズンを過ごせていたので、準備が出来ている感じはしたけど、2週連続は考えてなかった」という宮里。今年の変化については、「やっぱりメンタルですね。去年1勝して、自分のスタイルに自信がついて、自分はこれでいいんだって思えたので」と語った。 また、3年間で1勝もできなかった時期を、「辞めなきゃいけないんじゃないかって感じました。自分のキャリアが終わったんじゃないか。不安からくる」と振り返り、それでも辛抱強くプレーを続けたことには、「一人では乗り越えられないので、応援してくれるファンの方だったり家族だったり。特に私の父は、ほぼ毎日電話をかけてくれた」と明かした。 さらに、宮里が1分以上かけて行うという太極拳スイングにも触れ、「呼吸だったり、苦手だなと思う場面で、スイングのスピードが早くなる。力が入ると、筋肉が反応して（スイングの）スピードが上がってしまうので、それを身体に覚えさせる」と説明。コーナーの最後に司会の宮根誠司から、「アマチュアはどうやったらうまくなる？」と訊かれると、「練習じゃなくて自分を知ること」と説いた。
sports-watch-6322610,sports-watch,2012-02-29T09:47:00+0900,ウズベク戦「宮市カメラ」に非難轟々,527,3.698622951,http://news.livedoor.com/article/detail/6322610/,29日、日本代表はワールドカップアジア3次予選のウズベキスタン戦に臨む。 この試合の注目は、なんといっても初招集となった19歳の宮市亮（ボルトン／イングランド）だろう。昨年、高校卒業を待たずにアーセナル（イングランド）へ加入、すぐにレンタル移籍したフェイエノールト（オランダ）で活躍。今年からやはりレンタル移籍で加入したボルトンでは加入後初ゴールを挙げ、突出したスピードで世界屈指の強豪チェルシーの守備陣を置き去りにするなど、ポテンシャルの高さを見せつけた。日本代表にとって、強力な武器になる可能性を秘めた選手だ。 そんな宮市に、ウズベキスタン戦では「宮市カメラ」がつく。中継局のTBSが用意したもので、スーパースローで宮市を追う主力級の扱いだ。しかし、一方で宮市は代表初招集、国際舞台ではまだ実績のない選手でしかない。こうした特別扱いには、インターネット上のファンから非難轟々の声。 「こういうのやられて活躍した奴を知らない」「こんなんする暇あるなら実況解説の質を上げろ」「スターシステム発動か」「またマスコミが潰そうとしてるな」「相変わらず競技そのものでなく人をクローズアップする事しか出来ないんだな」と、TBSの対応を批判する声が多く挙がっている。
kaden-channel-6144822,kaden-channel,2011-12-24T12:30:00+0900,配達人がモニタを庭に投げ込む衝撃映像！　FedExは映像を社員教育に採用【話題】,597,3.700048972,http://news.livedoor.com/article/detail/6144822/,FedExの配達人が、パソコンモニタをフェンス越しに庭に投げ込むという、衝撃的な動画がYouTubeにアップされ話題になった。この映像をなんと、FedExは今後の社員教育のために教材として採用するということだ。 動画の再生は100万回を超えており、FedExが今後どういった対応を取るかが注目されていた。この配達人は解雇されたということだが、気になるのは動画を教材として今後利用するということだ。 FedExでは、今回の事件を教訓にするために社員に動画を見せるということを決定した。壊れたモニタを見た受取人のショックははかりしれない。今後はこういうことが起こらないようにしてもらいたい。 監視カメラがとらえた宅配業者--PCモニタをフェンス越しに投げて配達 ■関連記事 ・初売りは１月２日！ アップルの福袋は実店舗限定で3万3000円【初売り情報】 ・部屋から見たいのは東京タワー？ 東京スカイツリーの夜景価値は7176円で東京タワーは9233円【話題】 ・計測時間を２分に短縮、スリムなルックス、量産体制ばっちり準備中！—エステー 家庭用放射線測定器「エアカウンターS」【売れ筋チェック】 ・憧れのオシャレ家電をお得にゲット！ 「アマダナ」福袋2012予約受付スタート【売れ筋チェック】 ・新世代のプロジェクターはPCレスに進化！エグゼモードからクラウドプロジェクター新発売【売れ筋チェック】
topic-news-6236833,topic-news,2012-01-31T12:59:00+0900,32歳下の女性と結婚のラサール石井に「気持ち悪い」と非難殺到,596,3.701168915,http://news.livedoor.com/article/detail/6236833/,31日、ラサール石井が32歳年下の女性と結婚するとスポニチが報道じ、ネット掲示板で物議を醸している。 ラサール石井は昨年、浅田真央に対し「浅田真央ちゃんは早く彼氏を作るべき。エッチしなきゃミキティやキムヨナには勝てないよ」とツイートし炎上騒ぎになっていたが、今回の報道を受けネット掲示板では「娘より年下を女性と見られる神経が理解出来ない」「真央ちゃんに下品なツイートをしておいて、真央ちゃんと大して年が変わらない女性と結婚するなんて気持ち悪い」「浅田の件でドン引きした」など、批判が相次いだ。 一方で、“ラサール石井の結婚を批判するネットユーザー”への批判も目立った。「若い女が好きで何が悪い? ラサール石井を叩いている人間は若い女性に相手にされないから嫉妬しているだけ」「男性に見向きもされなくなった中年女性が必死になってラサール石井を叩いている」など、祝福の言葉こそないものの、ラサール石井の結婚を擁護する意見も多く寄せられ、白熱した議論が続いている。 【関連記事】 ・ラサール石井、３２歳差婚！娘より年下２４歳一般女性と ・女子フィギュア・浅田真央へのアドバイス(？)でラサール石井のツイッターが炎上 ・【Sports Watch】真央への暴言で炎上したラサール石井、麻生総理批判の教訓なく 【関連情報】 ・ラサール石井（56）が娘より年下の女と32歳差婚！ これは気持ち悪い(ロン速)
sports-watch-6023672,sports-watch,2011-11-14T09:00:00+0900,なでしこリーグ王者に入団する「かわいすぎるトリオ」,547,3.704144513,http://news.livedoor.com/article/detail/6023672/,12日になでしこリーグ第17節が行われ、INAC神戸がAS狭山を4−0で下し、創部10年目にして悲願の初優勝を達成した。 澤穂希や川澄奈穂美らW杯を制したなでしこジャパンの面々を多数擁するINAC神戸は、15試合を終えて12勝3分けと圧倒的な強さで首位を突っ走り、20日に行われる最終戦に勝利すれば無敗での優勝となる。 名実ともにまさになでしこリーグの盟主となったINAC神戸だが、次世代に向けての強化にも抜かりはない。U-19代表の主力メンバー、京川舞、仲田歩夢（ともに常盤木学園）、田中陽子（JFAアカデミー福島）の高3トリオの入団を発表したのだ。 このトリオ、将来のなでしこジャパンを背負って立つ実力者であることは間違いないが、同時に、三者三様美人揃いだから恐れ入る。グラビアアイドルにいてもおかしくないルックスの持ち主である仲田のみならず、色黒な肌に爽やかな笑顔をのぞかせる京川は一部ファンから「宮地真緒」に似ていると評判、田中の美人ぶりも相当なもので、ネット上では「かわいすぎる」のスレッドが乱立している。 川澄がananの表紙を飾るなど、女子アスリート界を席巻している女子サッカー選手たち。第二の川澄は着々と、それもたくさん育っている。 ・川澄奈穂美 ・澤穂希 ・京川舞 ・仲田歩夢
it-life-hack-6473542,it-life-hack,2012-04-16T18:00:00+0900,人の役に立って奨励金まで貰える！島村氏が「NAVERまとめ」の魅力を語る,536,3.705290975,http://news.livedoor.com/article/detail/6473542/,インターネットを利用している人が人に役立つ情報を投稿して、インセンティブ（奨励金）まで貰えるという画期的なシステムをご存じだろうか。「NAVERまとめ」というキュレーション・プラットフォームだ。 「NAVERまとめ」について、サービス責任者のネイバージャパン株式会社 サービス企画室 室長 島村 武志 氏にお話をうかがうことができた。 ■この機会にチャレンジしてみてください - ネイバー 島村室長 「NAVERまとめは、皆さんが検索で調べた情報だったり、発見した情報を自由にまとめて整理して次の人に伝えていくサービスです。...」 ・つづきは、こちら（動画） 人の役に立って奨励金も貰える点で、NAVERまとめは注目のサービスといえるだろう。 ■NAVERまとめ ■NHN Japan ■NAVERに関連した記事をもっと読む ・人の役に立ってお小遣いも稼げる！責任者が語る「NAVERまとめ」の魅力 ・まとめ記事のアクセス数が詳細に分析可能！NAVERまとめの驚くべき新機能 ・放射能の身近な疑問を解消！ネイバージャパン、「水道水放射能測定値」と「放射能Q＆A」を同時公開 ・ユーザーからスターを！キュレーション・プラットフォームを目指す「NAVERまとめ」の狙いとは？
kaden-channel-6248336,kaden-channel,2012-02-03T15:00:00+0900,まだ間に合う！　今年こそしっかり豆をまく人へ向けたアプリ「節分セット」【売れ筋チェック】,464,3.712414594,http://news.livedoor.com/article/detail/6248336/,毎年、ただなんとなく節分を迎えている人もいるのではないだろうか？ 今年こそしっかり節分を楽しもうという人に便利なアプリがある。 これは、プリントしてお面にすることもできる「オニオ二福笑い」、はさみものりも使わずに豆まき用の升が作れる「マス展開図」、そして恵方の方角が調べられるコンパス「恵方案内」の３つがセットになっている。 鬼のお面にはネコや女の子の顔もあり、豆を投げられなくなるかもしれないが、年に一度の節分を楽しんでみてはいかがだろう。 節分セット(App Store） ■関連記事 ・フェイスブックCEOが自身の年収をジョブズにならって１ドルに【話題】 ・連載●極・ト書き一行のカット割り! 第8回【ビデオSALON】 ・今年のバレンタインはツイッターで「欲しい！」をアピール！男子必見の「chochokure」に注目【話題】 ・虐待だ！の声多数、日テレで人気のワンコが声帯除去手術を受けていた事実に非難殺到【話題】 ・ソーシャル活用でコネを作るのは当たり前？ 堂々と縁故採用宣言の岩波書店に「おかしくない」の声【話題】
sports-watch-4822710,sports-watch,2010-06-11T21:00:00+0900,ナイナイ矢部の“裏やべっちF.C.” 「松井大輔を使え！」,468,3.714095238,http://news.livedoor.com/article/detail/4822710/,日本時間14日、日本代表のW杯初戦＝カメルーン戦を目前に、11日にはベースキャンプ地であるジョージでジンバブエとの練習試合が行われたが、0-0のスコアレスドローという結果に終わった。 そんな中、テレビ朝日では「やべっちF.C.」というサッカー冠番組を持つナインティナインの矢部浩之は、ラジオ番組「ナインティナインのオールナイトニッポン」（10日深夜放送）で迷走続ける岡田ジャパンに物申した。 カメルーン戦で、松井大輔の起用を熱望した矢部は、松井がアフリカ系選手が多数所属するフランスリーグ（グルノーブルフット38）に在籍していることから、アフリカ系選手との対戦経験が豊富であると、その理由を説明する。 また、松井とはプライベートで親交もあるという矢部。「松井はアイツら（アフリカ系選手）はこんな感じで対応したほうがいい」と慣れた口調で話していたことを明かし、コートジボワール戦最初の90分で松井を起用しなかった岡田監督の采配に苦言を述べる。すると、そんな矢部に対し、相方の岡村隆史は「裏やべっちF.C.やな」と苦笑いを浮かべるのだった。
movie-enter-6148384,movie-enter,2011-12-26T13:12:00+0900,ミラ・ジョヴォヴィッチが、連続レイプ犯に狙われる,600,3.714936605,http://news.livedoor.com/article/detail/6148384/,『バイオハザード』シリーズや、『三銃士／王妃の首飾りとダ・ヴィンチの飛行船』など多くの作品で、観る者を魅了するアクション女優ミラ・ジョヴォヴィッチ。今度は、女性ばかりを狙った連続レイプ殺人犯に襲われる役に挑戦する。 今回の映画『フェイシズ』で彼女が演じるのは、連続殺人を目撃した、平凡な小学校教師アンナ。事件がきっかけで相貌失認（そうぼうしつにん）という、まばたきをするたびに、人の顔がリセットされる障害に陥り、犯人の顔が判別できなくなる。そんな状態に陥った上、命を狙われるという役どころで、いつものアクションは封印している。 そのアンナを守り、支えるのはこの事件を追いかけている刑事・ケレスト。演じるのは『ファンタスティック・フォー』シリーズの敵役Dr.ドゥームで一躍トップスターとなったジュリアン・マクマホンである。アンナが唯一顔を判別できると思った男性だが、実は——。 実在する相貌失認というテーマを用い、顔が判別できないという究極の不安状態を疑似体験させる本作。2012年5月12日（土）ヒューマントラストシネマ渋谷ほか全国公開が決定している。 【 MOVIE ENTER おすすめ記事】 ・待望の最新作が世界各国で首位を奪還し、ミッションクリア！ ・中田英寿、被災地の子供たちにクリスマスプレゼント ・“日本のトップ総取替え”発言が現実になった ・一瞬でサラリーマンの“高級ランチ”が消える
kaden-channel-6251985,kaden-channel,2012-02-05T08:00:00+0900,あのタモリさんが不機嫌になり危うく放送事故！　総集編が気になる「笑っていいとも！」【話題】,548,3.71808299,http://news.livedoor.com/article/detail/6251985/,お昼の人気番組「笑っていいとも！」で事件が起こっていた。２日の放送内で料理をするコーナーがあったのだが、料理好きなタモリがその調理方法に腹を立てて番組を放棄しようとしていたのだ。番組内では簡単料理研究家であり、新宿二丁目のママである、むらっちが登場し料理を披露した。だが、料理好きのタモリにはしゃべりながら巻きすを使わず手で太巻きを作るむらっちが許せなかったようだ。 料理の途中で「あと頼むわ」とつぶやきその場を離れようとしたり、共演のアンタッチャブル山崎に味のコメントを求められても無言だったりとタモリの不機嫌さには視聴者もびっくり。 番組中に司会を放棄しようとするなんて前代未聞。日曜日の総集編ではいったいどうなっているのだろうか。気になるところだ。 ■関連記事 ・魁!! ビデオ道場 2012年２月号【ビデオSALON】 ・地球の未来に参加しよう！ ネットで地球サミットに自分の意見を届けるチャンス【話題】 ・挑戦! 3D編集 3D作品をYouTube公開【ビデオSALON】 ・録画ができる！７型ワイド液晶ワンセグ対応のポータブルＤＶＤプレーヤー「ＧＨＶ−ＰＤＶ７７１ＳＴＲ」新発売【売れ筋チェック】 ・普通の小学生に戻ってほしい？ 人気子役の愛菜ちゃんが消えてほしい芸能人１位に【話題】
sports-watch-5926030,sports-watch,2011-10-11T09:00:00+0900,今野が明かすアジアカップ初戦の夜 「団結させたのは間違いなく長谷部」,564,3.721530529,http://news.livedoor.com/article/detail/5926030/,11日、W杯3次予選のタジキスタン戦を迎える日本代表。9日深夜放送、TBS「S1」番組内「アスリート達の“ターニングポイント”」のコーナーでは、個性派揃いの代表選手達をまとめる長谷部誠がキャプテン就任時を振り返った。 「小学校、中学校の時もガキ大将で、自分からキャプテンやるっていってキャプテンやったほうだし、負けたらよく泣いてました」という長谷部。アジアカップ2011の開催前に行われた会見の場で、アルベルト・ザッケローニ監督からキャプテンを任命されることになったが、「（事前に）任命されていないです、全然。それで俺がやるんだなと思いましたけど」と淡々と明かす。 だが、アジアカップ初戦のヨルダン戦では、格下相手に引き分けに終わった日本代表。不本意な試合内容となったその夜、長谷部は選手だけを集め、ミーティングを行ったという。 同じく日本代表の今野泰幸は、番組のカメラに対し、この時のことを「まず長谷部が前に立って“全然まとまってない”みたいな。“絶対チームが一つにならないと、どの試合も難しくなる。勝てない”ということを話して、そこから凄く練習からの雰囲気も変わったし、団結させたのは間違いなく長谷部」と振り返った。すると第2戦のシリア戦では、長谷部自らゴールを叩き出し、日本代表を先頭に立って牽引する気概を見せたのだった。
sports-watch-5402934,sports-watch,2011-03-10T13:30:00+0900,【Sports Watch】日本代表・細貝、人気モデルと結婚を発表,568,3.724360555,http://news.livedoor.com/article/detail/5402934/,アジアカップ・韓国戦では、本田圭佑が外したPKのこぼれ球をゴールに叩き込み、勝利の立役者となったサッカー日本代表・細貝萌。イケメン選手としても知られる細貝は、前橋育英高校卒業後から約6年間所属した浦和レッズを離れ、ドイツのブンデスリーガで新たな挑戦をはじめた。 そんな折、今月10日、細貝は人生のパートナーとして、人気モデル・中村明花さんとの結婚を自身のブログで発表した。 「これまでの間、お互いの仕事を支え合いながらお付き合いさせて頂いていました」と綴る細貝。「僕はサッカー選手として自分のリズムで生活を送っている中、明花さんは、時間がある限り美味しい手料理を作ってくれるなど、僕をサポートしてくれました。サポーターの皆様の温かい応援と共に、浦和レッズ在籍時には本当に有り難い存在でした」と明かし、ドイツ挑戦についても「明花さんも一番近くで僕の背中を押してくれました」と語っている。 また、中村さんの公式ブログでは「私も日本で仕事があった為、今は別々に暮らしていますが、時期を見て私もドイツに向かおうと思っています」と綴り、ドイツでの新生活をスタートする旨が報告されつつ、「海外に住むなんて考えた事なかったけど…彼を好きになっちゃんたんだからしょうがない！！！笑」とも。 新たなパートナーを得た細貝、今後の躍進に益々期待が持てそうだ。
sports-watch-4797762,sports-watch,2010-05-30T08:30:00+0900,【Sports Watch】トルシエ氏「岡田監督の発言は趣味の悪い冗談」,505,3.731540984,http://news.livedoor.com/article/detail/4797762/,日本テレビ「Going！」（29日放送分）では、元日本代表監督フィリップ・トルシエ氏を直撃、岡田監督の進退伺騒動について話を訊いた。 2002年のW杯で日本代表をベスト16に導いた名将は、「岡田監督の発言は趣味の悪い冗談です。なぜなら、私たちをガッカリさせたからです。そして、選手たちに影響があるかと訊かれればイエスでしょう。ただ、私の経験からいって、今は非常に難しい時期です」と語り、岡田監督の言動を非難しながらも、同じ監督として置かれた立場には理解を示した。 「代表監督として仕事をするときは、正直いうと私はあまり眠れなくなります。今の岡田監督も間違いなく眠れないはずです。人は責任を負っているときは、熟睡できなくなってしまうのです」というトルシエ氏。日本代表に「自信」というメッセージを送ると、「日本代表に自信を持たせる重要な役割を担うのが岡田監督です。岡田監督がキーマンです」と言い切った。 さらに、「選手が自信を持つための言葉を見つけるのが監督です。選手にコンプレックスを持たせないことが大切です。選手は自分の価値を信じることができて、ベストな成績を出せるのです」と、トルシエ氏はアドバイスを送った。
kaden-channel-6530266,kaden-channel,2012-05-05T10:00:00+0900,日テレで出る出る詐欺！　出演を告知していた中島騒動の占い師が登場せず【話題】,482,3.735482993,http://news.livedoor.com/article/detail/6530266/,日本テレビで放送された「芸能★BANG」、これは気になる芸能人のゴシップをレポーターや芸能記者が暴露するという人気番組だ。普段は深夜に放送しているこの番組だが、４日はゴールデンで２時間スペシャルが放送された。期待されていたスペシャル番組だが、この中で出ると言われていたのが、オセロ中島知子の洗脳問題で話題になった占い師。番組の最後まで登場しなかったことから、ネット上では「詐欺だ！」との声が多く集まっている。 日本テレビが公開している番組表にも「スタジオ緊急出演!(1)オセロ中島騒動のあの占い師vs内田裕也」「今夜ついにスタジオへ…オセロ中島騒動の同居占い師が、謎の同居生活の全貌激白」などと表記されおり、番組の目玉として扱っていたことがわかる。 にも関わらず番組内で登場することはなかった。 ネット上での視聴者のコメントは「マジで最低だったわ「なんだったんだろうあの意味不明な煽り」「なめられてるな〜」などと言ったものが多く、番組にがっかりしたという様子がわかる。 さすがに露骨すぎるのではないだろうかと思う今回の騒ぎ、日本テレビからコメントはあるのだろうか？
sports-watch-6352627,sports-watch,2012-03-09T11:45:00+0900,ロンドンを目指す女神たち〜“第二の潮田玲子”松友美佐紀（バドミントン）,476,3.739161338,http://news.livedoor.com/article/detail/6352627/,ロンドン五輪開幕まで4ヶ月強。各競技で熾烈な出場権獲得レースが繰り広げられている。 バドミントン日本代表の松友美佐紀もその一人。バルセロナ五輪が行われた1992年に生まれた松友は、まだ二十歳になったばかりの期待の若手。全国小学生大会、全国中学生大会それぞれでシングルスの頂点に立つと、高校に進学してからもインターハイでシングルス、ダブルスを制覇と、まさにエリート街道をまい進してきた。 類稀なバドミントンセンスもさることながら、その美しい容姿で、若手美女アスリートとして注目度も急上昇中。透き通るような白い肌に大きな黒目はさしずめ清純派アイドルのよう。現在は、日本代表のダブルスメンバーで高校の先輩の高橋礼華とペアを組み、ロンドン五輪出場を目指して奮闘している。 ダブルスの国別出場枠は最大２つで、現状、藤井端希＆垣岩令佳ペア、末綱聡子＆前田美順ペア、松尾静香＆内藤真美ペアに次ぐ四番手と道のりは厳しいが、その先のリオデジャネイロ五輪も含め、第二の潮田玲子として今後も女子バドミントン界の注目の的となりそうだ。 ・松友美佐紀 フォト ・潮田玲子 フォト
peachy-4514853,peachy,2009-12-21T15:35:00+0900,リュ・シウォンがソウルをPR！　YouTubeで限定配信,529,3.742268143,http://news.livedoor.com/article/detail/4514853/,2009年12月21日（月）から、韓流スター「リュ・シウォン」さん、「キム・ジョンウン」さんが出演するソウル市観光PR動画「あなたもドラマの主人公になれます」（ショートバージョン：1分40秒、フルバージョン：5分）が、YouTubeで限定配信されます。 今回のソウル市観光PR映像は、「2010年 韓国訪問の年—ソウルとともに」および「VISIT SEOUL 2010」認知拡大を目的として作られたもの。「Infinitely yours SEOUL 楽しさ無限大ソウル 〜あなたもドラマの主人公になれます〜」をテーマとし、伝統と現代を併せ持った都市景観、ソウル観光名所とソウルが持つ観光インフラ、伝統、歴史、デザイン、施設などを、人気韓流スターが視覚的、聴覚的に伝える事で、観光客に魅力ある観光都市・ソウルを表現しました。 景福宮、仁寺洞、漢江遊覧船、仁川空港、COEXアクアリウムといったソウルの観光名所を背景に、リュ・シウォンさんとキム・ジョンウンさんが織り成す素敵なラブストーリーです。あなたも、ソウルでドラマの主人公になってみませんか？ ■関連リンク YouTube Infinitely yours SEOUL〜あなたもドラマの主人公になれます〜
sports-watch-6117871,sports-watch,2011-12-14T17:45:00+0900,ペトロヴィッチを解任した浦和レッズ、新監督はペトロヴィッチ氏,538,3.742898119,http://news.livedoor.com/article/detail/6117871/,14日、浦和レッズは前広島監督ミハイロ・ペトロヴィッチ氏と2012シーズンの監督として基本合意したことを発表した。 ペトロヴィッチ氏は1957年10月18日生まれの54歳。2006年途中から広島で指揮を執り、柏木陽介(現浦和)、槙野智章(現ケルン/ドイツ)、青山敏弘ら若手を次々と抜擢。攻撃サッカーの伝統を植えつけ、J1復帰後の2010年にはACL出場、ナビスコカップ準優勝などの成果を残した。 浦和は10月20日にゼリコ・ペトロヴィッチ前監督を解任、堀孝史監督で残留争いをどうにか乗り越えた。シーズン終了後は後任探しに奔走するも、岡田武史前日本代表監督、G大阪を退任する西野朗監督などとの交渉では次々とソデにされ、外国人監督に方針を切り替えたばかり。この電撃的な就任発表は、多くのサッカーファンに驚きを与えた。 なお、ネット上での浦和レッズサポの反応はさまざま。「火中の栗を拾ってくれたことに感謝」「再びビッグクラブに戻る日がやってきた」「一人余計なペトロを挟んだ」「今の選手の顔ぶれと合いそう」という好意的なものから、「レッズスタイルとやらはどうなったのかな?」「広島時代の3-6-1のシステムには不安あり」「ペトロヴィッチからペトロヴィッチへ」という微妙な反応もあった。
topic-news-6017188,topic-news,2011-11-11T11:02:00+0900,ひろゆき氏がDQNネームについて発言,554,3.743241975,http://news.livedoor.com/article/detail/6017188/,"「愛人」（はあと）「宇宙」（めぐる）など、常識では考えられない名前や、一見読みづらい名前は、ネット上で""DQNネーム""と呼ばれ、これまでもネットユーザーの間で様々な名前が批判されてきた。 11月10日、ガジェット通信はこの問題を取り上げた記事を掲載したが、それを受けて元2ちゃんねる管理人のひろゆき氏が自身のツイッター上でDQNネームについて言及した。 【11月10日のひろゆき氏のツイート】 普通の親は子供が大人になっても通用する名前をつける。 大人になって通用しない名前がDQNネーム。 名前で推測される不利益を予想しないのもポイント。 きらきらネームは遠い将来が想像できないDQN親。 このつぶやきは1時間も経たないうちに100人以上がリツイートしており、ひろゆき氏の影響力の高さを伺わせている。 「将来を思い描く余裕のない親が（DQNネームを）付けるという観点には目からウロコ」というネットユーザーの声もあり、今後もDQNネームについて様々な議論が交わされそうだ。 【関連情報】 ひろゆき氏が読んだ記事 ・きらきらネームは遠い将来が想像できないDQN親とハリウッドセレブの特権なのか？ 【関連記事】 ・いいとも!で紹介された「ヒドすぎる」名前が話題に ・“キラキラネーム”でうつになる罪のない子供たち"
sports-watch-4659287,sports-watch,2010-03-15T07:00:00+0900,【Sports Watch】俊輔“いいプレーがなかったら代表も危ない”,525,3.745246407,http://news.livedoor.com/article/detail/4659287/,13日、約7年半ぶりにJリーグ復帰を果たした横浜F・マリノス所属・中村俊輔。試合では、湘南を相手に前半22分にコーナーキックでアシストを決めるなど、その存在感を見せ付ける活躍だった。 さっそく、日本テレビ系「SUPERうるぐす」（13日放送分）では、試合後の俊輔にサッカー解説者の武田修宏氏がインタビューを敢行、復帰直後の心境を尋ねた。 まず武田氏が「プレッシャーは？」と尋ねると、俊輔は「代表選手なんで、Jリーグでいいプレーして当たり前というプレッシャーはありますね。これで全くいいプレーがなかったら代表も危ないですし。Jリーグ復帰、マリノス復帰って色々ありますけど、ワールドカップに出る、その一心でやっているので色々考えると緊張とか出てきますね」と語る。 また、今後の課題については、「チームで勝つためのプレーもそうなんですけど、今日も2ステップで抜いてシュートを打ったんですけど、ああいうの枠に飛んでいかせたりしないと厳しいかな。そこらへんの1対1ですね」と振り返った俊輔は、「ワンフェイントで抜いてすぐシュートとか、海外の選手とかは、もう持っているので、（三浦）カズさんもおっしゃってましたけど、最後は1対1」と、その重要性を説いたのだった。
